product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
21776174,Allover Palms Bucket,$260,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-allover-palms-bucket_21776174_51848626_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-allover-palms-bucket_21776174_51848624_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-allover-palms-bucket_21776174_51848631_2048.jpg",https://www.palmangels.com/en-us/shopping/allover-palms-bucket-21776174,$169,$260,-35%,men_all_products_2.html
21773720,Palms Allover Track Jacket,$790,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773720_51847504_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773720_51847475_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-jacket_21773720_51847477_2048.jpg",https://www.palmangels.com/en-us/shopping/palms-allover-track-jacket-21773720,$514,$790,-35%,men_all_products_2.html
21773726,Palms Allover Track Pants,$725,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-pants_21773726_51847691_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-pants_21773726_51847648_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-palms-allover-track-pants_21773726_51847641_2048.jpg",https://www.palmangels.com/en-us/shopping/palms-allover-track-pants-21773726,$471,$725,-35%,men_all_products_2.html
21773736,Patchwork Palms Shirt,$630,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-shirt_21773736_51847979_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-shirt_21773736_51847943_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-shirt_21773736_51847978_2048.jpg",https://www.palmangels.com/en-us/shopping/patchwork-palms-shirt-21773736,$410,$630,-35%,men_all_products_2.html
21777431,Patchwork Palms Swimshorts,$445,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-swimshorts_21777431_51850810_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-swimshorts_21777431_51850746_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-patchwork-palms-swimshorts_21777431_51850737_2048.jpg",https://www.palmangels.com/en-us/shopping/patchwork-palms-swimshorts-21777431,$289,$445,-35%,men_all_products_2.html
22030596,Logo Cap,$225,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-logo-cap_22030596_52307128_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-cap_22030596_52307125_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-logo-cap_22030596_52307126_2048.jpg",https://www.palmangels.com/en-us/shopping/logo-cap-22030596,$146,$225,-35%,men_all_products_2.html
22030594,Monogram Pool Slider,$300,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-pool-slider_22030594_52658431_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pool-slider_22030594_52658428_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pool-slider_22030594_52658426_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-pool-slider-22030594,,$300,,men_all_products_2.html
21773714,PA City Washed Crewneck,$460,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-pa-city-washed-crewneck_21773714_51847295_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-city-washed-crewneck_21773714_51847284_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-pa-city-washed-crewneck_21773714_51847281_2048.jpg",https://www.palmangels.com/en-us/shopping/pa-city-washed-crewneck-21773714,$299,$460,-35%,men_all_products_2.html
21777444,Curved Logo Zip Knit Hoodie,$725,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-zip-knit-hoodie_21777444_51851078_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-zip-knit-hoodie_21777444_51851068_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-zip-knit-hoodie_21777444_51851070_2048.jpg",https://www.palmangels.com/en-us/shopping/curved-logo-zip-knit-hoodie-21777444,,$725,,men_all_products_2.html
21777437,Curved Logo Cardigan,$660,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21777437_51850977_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21777437_51850955_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-curved-logo-cardigan_21777437_51850957_2048.jpg",https://www.palmangels.com/en-us/shopping/curved-logo-cardigan-21777437,,$660,,men_all_products_2.html
22030550,Cheetah Track Shirt,"$1,125",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-shirt_22030550_52306877_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-shirt_22030550_52306865_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-shirt_22030550_52306871_2048.jpg",https://www.palmangels.com/en-us/shopping/cheetah-track-shirt-22030550,$732,"$1,125",-35%,men_all_products_2.html
22030562,Cheetah Track Pants,"$1,190",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-pants_22030562_52455098_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-pants_22030562_52455070_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-track-pants_22030562_52455057_2048.jpg",https://www.palmangels.com/en-us/shopping/cheetah-track-pants-22030562,$774,"$1,190",-35%,men_all_products_2.html
21773708,Monogram Pin T-Shirt,$460,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-pin-t-shirt_21773708_51847023_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pin-t-shirt_21773708_51846967_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-pin-t-shirt_21773708_51846985_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-pin-t-shirt-21773708,$299,$460,-35%,men_all_products_2.html
22028710,Cheetah Swimshort,$400,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-cheetah-swimshort_22028710_52306425_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-swimshort_22028710_52306415_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-cheetah-swimshort_22028710_52306418_2048.jpg",https://www.palmangels.com/en-us/shopping/cheetah-swimshort-22028710,$260,$400,-35%,men_all_products_2.html
21773704,Burning Monogram T-Shirt,$495,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-burning-monogram-t-shirt_21773704_51846926_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-burning-monogram-t-shirt_21773704_51846901_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-burning-monogram-t-shirt_21773704_51846900_2048.jpg",https://www.palmangels.com/en-us/shopping/burning-monogram-t-shirt-21773704,$322,$495,-35%,men_all_products_2.html
21773706,Foggy PA T-Shirt,$490,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-foggy-pa-t-shirt_21773706_51846966_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-foggy-pa-t-shirt_21773706_51846941_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-foggy-pa-t-shirt_21773706_51846960_2048.jpg",https://www.palmangels.com/en-us/shopping/foggy-pa-t-shirt-21773706,$319,$490,-35%,men_all_products_2.html
21773730,Monogram Nylon Track Jacket,"$1,150",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-jacket_21773730_52454628_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-jacket_21773730_52454584_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-jacket_21773730_52454605_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-nylon-track-jacket-21773730,,"$1,150",,men_all_products_2.html
21777421,Monogram Nylon Track Pants,$790,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-pants_21777421_51850320_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-pants_21777421_51850251_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-nylon-track-pants_21777421_51850270_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-nylon-track-pants-21777421,,$790,,men_all_products_2.html
21773718,Monogram Track Hoodie,$710,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-track-hoodie_21773718_51847454_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-track-hoodie_21773718_51847412_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-track-hoodie_21773718_51847403_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-track-hoodie-21773718,$462,$710,-35%,men_all_products_2.html
21773709,Dice Game Logo Classic T-Shirt,$490,men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-dice-game-logo-classic-t-shirt_21773709_51847112_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-logo-classic-t-shirt_21773709_51847025_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-dice-game-logo-classic-t-shirt_21773709_51847080_2048.jpg",https://www.palmangels.com/en-us/shopping/dice-game-logo-classic-t-shirt-21773709,$319,$490,-35%,men_all_products_2.html
21777426,Monogram Coach Jacket,"$1,295",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-coach-jacket_21777426_51850528_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-coach-jacket_21777426_51850476_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-coach-jacket_21777426_51850462_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-coach-jacket-21777426,$842,"$1,295",-35%,men_all_products_2.html
21777430,Multipockets Overshirt,"$1,655",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-multipockets-overshirt_21777430_51850733_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-multipockets-overshirt_21777430_51850659_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-multipockets-overshirt_21777430_51850660_2048.jpg",https://www.palmangels.com/en-us/shopping/multipockets-overshirt-21777430,"$1,074","$1,655",-35%,men_all_products_2.html
21777395,Monogram Stud Track Jacket,"$1,325",men_all_products_2,"https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-track-jacket_21777395_51849558_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-track-jacket_21777395_51849521_2048.jpg, https://cdn-images.farfetch-contents.com/palm-angels-monogram-stud-track-jacket_21777395_51849501_2048.jpg",https://www.palmangels.com/en-us/shopping/monogram-stud-track-jacket-21777395,$851,"$1,325",-35%,men_all_products_2.html
21777394,Monogram Stud Track Pants,"$1,060",men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-stud-track-pants-21777394,$690,"$1,060",-35%,men_all_product_3.html
16863597,GOTHIC LOGO SOCKS,$95,men_all_product_3,,https://www.palmangels.com/en-us/shopping/gothic-logo-socks-16863597,,$95,,men_all_product_3.html
18570607,UNIVERSITY SNEAKERS,$535,men_all_product_3,,https://www.palmangels.com/en-us/shopping/university-sneakers-18570607,$348,$535,-35%,men_all_product_3.html
21767037,Moncler X Palm Angels Genius Vest,"$1,170",men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-vest-21767037,,"$1,170",,men_all_product_3.html
21767038,Moncler X Palm Angels Genius Knit Vest,"$1,045",men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-knit-vest-21767038,,"$1,045",,men_all_product_3.html
17574003,Black Logo Denim,$605,men_all_product_3,,https://www.palmangels.com/en-us/shopping/black-logo-denim-17574003,,$605,,men_all_product_3.html
21770009,Moncler X Palm Angels Genius Jacket,"$2,050",men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21770009,,"$2,050",,men_all_product_3.html
22030615,Embroidery Logo Socks,$115,men_all_product_3,,https://www.palmangels.com/en-us/shopping/embroidery-logo-socks-22030615,,$115,,men_all_product_3.html
19296849,logo-print touch-strap slides,$430,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-print-touch-strap-slides-19296849,$280,$430,-35%,men_all_product_3.html
20134277,Monogram Track Shorts,$790,men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-track-shorts-20134277,$514,$790,-35%,men_all_product_3.html
20135344,Monogram Sweatshorts,$525,men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-sweatshorts-20135344,,$525,,men_all_product_3.html
19342594,PA Ring,$365,men_all_product_3,,https://www.palmangels.com/en-us/shopping/pa-ring-19342594,,$365,,men_all_product_3.html
20134271,Monogram Polo Track Shirt,"$1,060",men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-polo-track-shirt-20134271,,"$1,060",,men_all_product_3.html
20205716,Logo Raw Wash Loose 5 Pockets,$655,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-raw-wash-loose-5-pockets-20205716,,$655,,men_all_product_3.html
20205719,Raw Wash Logo Denim Jacket,"$1,190",men_all_product_3,,https://www.palmangels.com/en-us/shopping/raw-wash-logo-denim-jacket-20205719,,"$1,190",,men_all_product_3.html
16863594,GOTHIC LOGO SOCKS,$95,men_all_product_3,,https://www.palmangels.com/en-us/shopping/gothic-logo-socks-16863594,,$95,,men_all_product_3.html
21767031,Moncler X Palm Angels Genius T-shirt,$345,men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-t-shirt-21767031,,$345,,men_all_product_3.html
21769007,Moncler X Palm Angels Genius T-shirt,$345,men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-t-shirt-21769007,,$345,,men_all_product_3.html
21769015,Moncler X Palm Angels Genius Sweater,$925,men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-sweater-21769015,,$925,,men_all_product_3.html
21770014,Moncler X Palm Angels Genius Baseball Cap,$265,men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-baseball-cap-21770014,,$265,,men_all_product_3.html
20205720,Logo Denim Jacket,"$1,190",men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-denim-jacket-20205720,,"$1,190",,men_all_product_3.html
20205717,Logo Loose 5 Pockets,$655,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-loose-5-pockets-20205717,,$655,,men_all_product_3.html
20205683,Pa Ankle Combat Boots,"$1,255",men_all_product_3,,https://www.palmangels.com/en-us/shopping/pa-ankle-combat-boots-20205683,,"$1,255",,men_all_product_3.html
21767033,Moncler X Palm Angels Genius T-shirt,$345,men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-t-shirt-21767033,,$345,,men_all_product_3.html
16579150,PARIS SPRAYED HOODIE,$560,men_all_product_3,,https://www.palmangels.com/en-us/shopping/paris-sprayed-hoodie-16579150,$364,$560,-35%,men_all_product_3.html
17574269,HONG KONG SPRAYED T-SHIRT,$295,men_all_product_3,,https://www.palmangels.com/en-us/shopping/hong-kong-sprayed-t-shirt-17574269,$192,$295,-35%,men_all_product_3.html
17572881,TOKYO SPRAYED HOODIE,$560,men_all_product_3,,https://www.palmangels.com/en-us/shopping/tokyo-sprayed-hoodie-17572881,$364,$560,-35%,men_all_product_3.html
17571528,BLACK LOGO CAP,$220,men_all_product_3,,https://www.palmangels.com/en-us/shopping/black-logo-cap-17571528,,$220,,men_all_product_3.html
16750397,NEW YORK SPRAYED HOODIE,$560,men_all_product_3,,https://www.palmangels.com/en-us/shopping/new-york-sprayed-hoodie-16750397,$364,$560,-35%,men_all_product_3.html
17571472,LAS VEGAS SPRAYED HOODIE,$560,men_all_product_3,,https://www.palmangels.com/en-us/shopping/las-vegas-sprayed-hoodie-17571472,$364,$560,-35%,men_all_product_3.html
19257464,University Sneakers,$525,men_all_product_3,,https://www.palmangels.com/en-us/shopping/university-sneakers-19257464,$341,$525,-35%,men_all_product_3.html
16046390,CLASSIC LOGO OVER T-SHIRT,$330,men_all_product_3,,https://www.palmangels.com/en-us/shopping/classic-logo-over-t-shirt-16046390,,$330,,men_all_product_3.html
19296842,logo-print cotton T-shirt,$360,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-print-cotton-t-shirt-19296842,,$360,,men_all_product_3.html
14739183,Classic Logo Over T-shirt,$360,men_all_product_3,,https://www.palmangels.com/en-us/shopping/classic-logo-over-t-shirt-14739183,,$360,,men_all_product_3.html
16237750,DOUBLED LOGO T-SHIRT,$355,men_all_product_3,,https://www.palmangels.com/en-us/shopping/doubled-logo-t-shirt-16237750,$231,$355,-35%,men_all_product_3.html
20116165,Paddock Vest,"$1,050",men_all_product_3,,https://www.palmangels.com/en-us/shopping/paddock-vest-20116165,$683,"$1,050",-35%,men_all_product_3.html
18436889,CLASSIC LOGO BEANIE,$230,men_all_product_3,,https://www.palmangels.com/en-us/shopping/classic-logo-beanie-18436889,,$230,,men_all_product_3.html
21769013,Moncler X Palm Angels Genius Shirt,"$1,360",men_all_product_3,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-shirt-21769013,,"$1,360",,men_all_product_3.html
20205873,Embroidered Logo Over T-Shirt,$590,men_all_product_3,,https://www.palmangels.com/en-us/shopping/embroidered-logo-over-t-shirt-20205873,,$590,,men_all_product_3.html
19258012,Classic Logo Overshirt,$920,men_all_product_3,,https://www.palmangels.com/en-us/shopping/classic-logo-overshirt-19258012,,$920,,men_all_product_3.html
20922042,PALM PARIS SWEATER,"$1,190",men_all_product_3,,https://www.palmangels.com/en-us/shopping/palm-paris-sweater-20922042,$774,"$1,190",-35%,men_all_product_3.html
20921858,PALM PARIS CREWNECK,$925,men_all_product_3,,https://www.palmangels.com/en-us/shopping/palm-paris-crewneck-20921858,$602,$925,-35%,men_all_product_3.html
20921857,PALM PARIS CLASSIC T-SHIRT,$590,men_all_product_3,,https://www.palmangels.com/en-us/shopping/palm-paris-classic-t-shirt-20921857,$384,$590,-35%,men_all_product_3.html
20920759,PALM PARIS TRACK JACKET,"$1,320",men_all_product_3,,https://www.palmangels.com/en-us/shopping/palm-paris-track-jacket-20920759,$848,"$1,320",-35%,men_all_product_3.html
20880643,University T-shirt,$525,men_all_product_3,,https://www.palmangels.com/en-us/shopping/university-t-shirt-20880643,,$525,,men_all_product_3.html
20205673,Classic Logo Sweater,$925,men_all_product_3,,https://www.palmangels.com/en-us/shopping/classic-logo-sweater-20205673,,$925,,men_all_product_3.html
20134245,Monogram Pool Slider,$300,men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-pool-slider-20134245,,$300,,men_all_product_3.html
19258037,University Sneakers,$525,men_all_product_3,,https://www.palmangels.com/en-us/shopping/university-sneakers-19258037,,$525,,men_all_product_3.html
18486793,bear-print hoodie,$925,men_all_product_3,,https://www.palmangels.com/en-us/shopping/bear-print-hoodie-18486793,$602,$925,-35%,men_all_product_3.html
20135304,Monogram Classic Varsity,"$2,645",men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-classic-varsity-20135304,"$1,729","$2,645",-35%,men_all_product_3.html
17571468,LOGO HOODIE,$670,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-hoodie-17571468,,$670,,men_all_product_3.html
19406811,logo-appliqué crew-neck T-shirt,$195,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-applique-crew-neck-t-shirt-19406811,$127,$195,-35%,men_all_product_3.html
19406813,logo-appliqué crew-neck T-shirt,$195,men_all_product_3,,https://www.palmangels.com/en-us/shopping/logo-applique-crew-neck-t-shirt-19406813,$127,$195,-35%,men_all_product_3.html
18570649,Gothic logo-print cardholder,$305,men_all_product_3,,https://www.palmangels.com/en-us/shopping/gothic-logo-print-cardholder-18570649,,$305,,men_all_product_3.html
15458558,Curved Logo Sweater,$520,men_all_product_3,,https://www.palmangels.com/en-us/shopping/curved-logo-sweater-15458558,,$520,,men_all_product_3.html
19258021,Shark Crewneck,$880,men_all_product_3,,https://www.palmangels.com/en-us/shopping/shark-crewneck-19258021,$573,$880,-35%,men_all_product_3.html
19256838,Curved Logo Sweater,$520,men_all_product_3,,https://www.palmangels.com/en-us/shopping/curved-logo-sweater-19256838,,$520,,men_all_product_3.html
15445459,Black Logo Denim Jacket,$805,men_all_product_3,,https://www.palmangels.com/en-us/shopping/black-logo-denim-jacket-15445459,,$805,,men_all_product_3.html
15343430,Curved Logo Tneck Sweater,$545,men_all_product_3,,https://www.palmangels.com/en-us/shopping/curved-logo-tneck-sweater-15343430,,$545,,men_all_product_3.html
22028714,Monogram Pool Slider,$300,men_all_product_3,,https://www.palmangels.com/en-us/shopping/monogram-pool-slider-22028714,,$300,,men_all_product_3.html
20133497,Monogram Classic Track Jacket,$650,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-classic-track-jacket-20133497,,$650,,men_all_product_4.html
20134240,Monogram Classic Track Pants,$520,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-classic-track-pants-20134240,,$520,,men_all_product_4.html
21770010,Moncler X Palm Angels Genius Long Parka,"$2,600",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-long-parka-21770010,,"$2,600",,men_all_product_4.html
21769016,Moncler X Palm Angels Genius Hat,$320,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-hat-21769016,,$320,,men_all_product_4.html
21769012,Moncler X Palm Angels Genius Vest,"$1,360",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-vest-21769012,,"$1,360",,men_all_product_4.html
21767035,Moncler X Palm Angels Genius Jacket,"$2,090",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21767035,,"$2,090",,men_all_product_4.html
21767034,Moncler X Palm Angels Genius Jacket,"$1,720",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21767034,,"$1,720",,men_all_product_4.html
21767032,Moncler X Palm Angels Genius Pants,$910,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-pants-21767032,,$910,,men_all_product_4.html
21770008,Moncler X Palm Angels Genius Jacket,"$2,035",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21770008,,"$2,035",,men_all_product_4.html
21770006,Moncler X Palm Angels Genius T-shirt,$540,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-t-shirt-21770006,,$540,,men_all_product_4.html
21769011,Moncler X Palm Angels Genius Long Parka,"$2,680",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-long-parka-21769011,,"$2,680",,men_all_product_4.html
21769010,Moncler X Palm Angels Genius Jacket,"$1,900",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21769010,,"$1,900",,men_all_product_4.html
21767039,Moncler X Palm Angels Genius Hat,$320,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-hat-21767039,,$320,,men_all_product_4.html
22163465,PA Ski Club Classic T-Shirt,$490,men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-ski-club-classic-t-shirt-22163465,$319,$490,-35%,men_all_product_4.html
22163467,Palm Ski Club Hoodie,$790,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-ski-club-hoodie-22163467,$514,$790,-35%,men_all_product_4.html
22163462,Palm Ski Club Classic T-Shirt,$510,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-ski-club-classic-t-shirt-22163462,$332,$510,-35%,men_all_product_4.html
22163454,Palms Ski Padded Jacket,"$3,310",men_all_product_4,,https://www.palmangels.com/en-us/shopping/palms-ski-padded-jacket-22163454,"$2,154","$3,310",-35%,men_all_product_4.html
22163458,Palms Ski Padded Pants,"$2,250",men_all_product_4,,https://www.palmangels.com/en-us/shopping/palms-ski-padded-pants-22163458,"$1,445","$2,250",-35%,men_all_product_4.html
22163456,PA Ski Club Padded Jacket,"$2,325",men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-ski-club-padded-jacket-22163456,"$1,496","$2,325",-35%,men_all_product_4.html
22163460,PA Ski Club Padded Pants,"$1,525",men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-ski-club-padded-pants-22163460,$978,"$1,525",-35%,men_all_product_4.html
22163453,Monogram Patch Ski Pile,"$1,060",men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-patch-ski-pile-22163453,$690,"$1,060",-35%,men_all_product_4.html
22162805,PA Ski Club Hoodie,$755,men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-ski-club-hoodie-22162805,$491,$755,-35%,men_all_product_4.html
22163452,PA Reflective Ski Jacket,"$2,780",men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-reflective-ski-jacket-22163452,"$1,800","$2,780",-35%,men_all_product_4.html
22163450,PA Ski Club Pile,"$1,060",men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-ski-club-pile-22163450,$690,"$1,060",-35%,men_all_product_4.html
21770017,Moncler X Palm Angels Genius Bib,$540,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-bib-21770017,,$540,,men_all_product_4.html
21770016,Moncler X Palm Angels Genius Card Holder,$435,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-card-holder-21770016,,$435,,men_all_product_4.html
21770015,Moncler X Palm Angels Genius Baseball Cap,$290,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-baseball-cap-21770015,,$290,,men_all_product_4.html
21770013,Moncler X Palm Angels Genius Polo,$605,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-polo-21770013,,$605,,men_all_product_4.html
21770012,Moncler X Palm Angels Genius Polo,$320,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-polo-21770012,,$320,,men_all_product_4.html
21770011,Moncler X Palm Angels Genius Vest,"$2,065",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-vest-21770011,,"$2,065",,men_all_product_4.html
21769014,Moncler X Palm Angels Genius Polo,$320,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-polo-21769014,,$320,,men_all_product_4.html
20922041,PALM PARIS HOODIE,"$1,055",men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-paris-hoodie-20922041,$686,"$1,055",-35%,men_all_product_4.html
20115875,Racing Bowling Shirt,$720,men_all_product_4,,https://www.palmangels.com/en-us/shopping/racing-bowling-shirt-20115875,$468,$720,-35%,men_all_product_4.html
20921859,PALM PARIS TRACK PANTS,$925,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-paris-track-pants-20921859,$602,$925,-35%,men_all_product_4.html
21769024,Palm Angels Moncler Maya Jacket,"$6,185",men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-moncler-maya-jacket-21769024,"$4,000","$6,185",-35%,men_all_product_4.html
21769009,Moncler X Palm Angels Genius Jacket,"$2,600",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-jacket-21769009,,"$2,600",,men_all_product_4.html
20205713,Palm Angels Boxer Bipack,$195,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-boxer-bipack-20205713,,$195,,men_all_product_4.html
